,Ontology Term,Preferred Name,odds ratio,exact p-value,adj p-value,Reference Genes,User/Study Genes
1218,GO:0080117,Secondary Growth,2.038167525074546,0.2693718541040879,0.4728923443664874,32,2
1219,GO:2000039,Regulation Of Trichome Morphogenesis,0.2802093433778374,0.27020551988450964,0.47319133596796287,110,1
1220,GO:0010417,Glucuronoxylan Biosynthetic Process,0.2802093433778374,0.27020551988450964,0.47319133596796287,110,1
1221,GO:0010216,Maintenance Of DNA Methylation,0.2802093433778374,0.27020551988450964,0.47319133596796287,110,1
1222,GO:0045165,Cell Fate Commitment,0.2751556434483264,0.27215700731427506,0.4761281268557252,112,1
1223,GO:2000038,Regulation Of Stomatal Complex Development,1.1829536991062561,0.27232748937916246,0.4761281268557252,1156,43
1224,GO:0046460,Neutral Lipid Biosynthetic Process,3.396657633242999,0.27526971351781804,0.47970454961574155,10,1
1225,GO:0140115,Export Across Plasma Membrane,3.396657633242999,0.27526971351781804,0.47970454961574155,10,1
1226,GO:0006423,Cysteinyl-tRNA Aminoacylation,3.396657633242999,0.27526971351781804,0.47970454961574155,10,1
1227,GO:0031848,Protection From Non-homologous End Joining At Telomere,3.396657633242999,0.27526971351781804,0.47970454961574155,10,1
1228,GO:0048629,Trichome Patterning,0.26790757381258024,0.2760693948456642,0.4807066761348424,115,1
1229,GO:0045824,Negative Regulation Of Innate Immune Response,1.6383989145183175,0.28110410784775075,0.4890754396700704,118,6
1230,GO:0009960,Endosperm Development,1.2659987604245937,0.2821204912877518,0.4904450457804946,579,23
1231,GO:0048467,Gynoecium Development,1.3677823435843055,0.2831821416831719,0.49189105779382136,257,11
1232,GO:0009809,Lignin Biosynthetic Process,1.259170839811706,0.2836360461015629,0.4922799178080654,582,23
1233,GO:0006857,Oligopeptide Transport,1.6096265086052988,0.28505060764063905,0.4943341169780937,120,6
1234,GO:0016036,Cellular Response To Phosphate Starvation,1.2313441968614383,0.2855816370466573,0.4948540107529122,724,28
1235,GO:0090357,Regulation Of Tryptophan Metabolic Process,1.8532928964173878,0.2865097296043817,0.4960605350755476,70,4
1236,GO:0080036,Regulation Of Cytokinin-activated Signaling Pathway,1.595615597899829,0.2871933055119837,0.49684209684369046,121,6
1237,GO:0055088,Lipid Homeostasis,1.82561561598031,0.28956242930846177,0.5005360248143038,71,4
1238,GO:0006412,Translation,1.1585188699346536,0.2910719789148638,0.50246816632954,1454,53
1239,GO:0048574,"Long-day Photoperiodism, Flowering",1.2777316909669851,0.29114977862085495,0.50246816632954,474,19
1240,GO:0006102,Isocitrate Metabolic Process,1.9107481702358362,0.2930371115383998,0.5032900631558391,34,2
1241,GO:0042868,Antisense RNA Metabolic Process,1.9107481702358362,0.2930371115383998,0.5032900631558391,34,2
1242,GO:0006875,Cellular Metal Ion Homeostasis,1.9107481702358362,0.2930371115383998,0.5032900631558391,34,2
1243,GO:0009082,Branched-chain Amino Acid Biosynthetic Process,1.9107481702358362,0.2930371115383998,0.5032900631558391,34,2
1244,GO:0080186,Developmental Vegetative Growth,1.9107481702358362,0.2930371115383998,0.5032900631558391,34,2
1245,GO:0008295,Spermidine Biosynthetic Process,1.9107481702358362,0.2930371115383998,0.5032900631558391,34,2
1246,GO:0051259,Protein Complex Oligomerization,1.5550077041602466,0.2942689506009022,0.504821488293065,124,6
1247,GO:0048509,Regulation Of Meristem Development,0.5717808653453395,0.2944005688737127,0.504821488293065,272,5
1248,GO:0034440,Lipid Oxidation,1.772667775144161,0.2961891515030758,0.5074818128235246,73,4
1249,GO:0030150,Protein Import Into Mitochondrial Matrix,1.5419267299864314,0.2968349646122303,0.5077824550573913,125,6
1250,GO:0032956,Regulation Of Actin Cytoskeleton Organization,0.48730788757096044,0.2968391828396245,0.5077824550573913,191,3
1251,GO:0002182,Cytoplasmic Translational Elongation,3.0569647696476965,0.29823229055064016,0.5081346351738614,11,1
1252,GO:0016320,Endoplasmic Reticulum Membrane Fusion,3.0569647696476965,0.29823229055064016,0.5081346351738614,11,1
1253,GO:0000958,Mitochondrial MRNA Catabolic Process,3.0569647696476965,0.29823229055064016,0.5081346351738614,11,1
1254,GO:0001778,Plasma Membrane Repair,3.0569647696476965,0.29823229055064016,0.5081346351738614,11,1
1255,GO:0000291,"Nuclear-transcribed MRNA Catabolic Process, Exonucleolytic",3.0569647696476965,0.29823229055064016,0.5081346351738614,11,1
1256,GO:0006606,Protein Import Into Nucleus,0.479641060294602,0.29904236455712496,0.5087048172911347,194,3
1257,GO:0019827,Stem Cell Population Maintenance,0.479641060294602,0.29904236455712496,0.5087048172911347,194,3
1258,GO:0007010,Cytoskeleton Organization,1.5290637720488467,0.2995005310237277,0.5090795364501806,126,6
1259,GO:0032880,Regulation Of Protein Localization,0.4771386930585683,0.2999330379168713,0.5094100802715116,195,3
1260,GO:0007140,Male Meiotic Nuclear Division,1.277666344974349,0.3028631358371999,0.5139786762027024,499,20
1261,GO:0019287,"Isopentenyl Diphosphate Biosynthetic Process, Mevalonate Pathway",1.8528302816727864,0.3048338178326318,0.5165038560267871,35,2
1262,GO:0050688,Regulation Of Defense Response To Virus,1.8528302816727864,0.3048338178326318,0.5165038560267871,35,2
1263,GO:0019752,Carboxylic Acid Metabolic Process,1.6987614139770364,0.30733573228059197,0.5203310657282174,76,4
1264,GO:0009821,Alkaloid Biosynthetic Process,1.4917298209617103,0.30806959999051464,0.5211612205373133,129,6
1265,GO:0009609,Response To Symbiotic Bacterium,1.2033860503346707,0.3084046398030068,0.5213158998249878,793,30
1266,GO:1990641,Response To Iron Ion Starvation,1.4796866109336018,0.31110847695349114,0.525471302825944,130,6
1267,GO:1902466,Positive Regulation Of Histone H3-K27 Trimethylation,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1268,GO:0045943,Positive Regulation Of Transcription By RNA Polymerase I,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1269,GO:0000023,Maltose Metabolic Process,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1270,GO:0033234,Negative Regulation Of Protein Sumoylation,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1271,GO:0052541,Plant-type Cell Wall Cellulose Metabolic Process,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1272,GO:1990280,RNA Localization To Chromatin,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1273,GO:0009443,Pyridoxal 5'-phosphate Salvage,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1274,GO:1904281,Positive Regulation Of Transcription By RNA Polymerase V,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1275,GO:0098717,Pantothenate Import Across Plasma Membrane,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1276,GO:0045721,Negative Regulation Of Gluconeogenesis,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1277,GO:0006168,Adenine Salvage,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1278,GO:0000025,Maltose Catabolic Process,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1279,GO:0070455,Positive Regulation Of Heme Biosynthetic Process,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1280,GO:1904292,Regulation Of ERAD Pathway,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1281,GO:0006497,Protein Lipidation,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1282,GO:0015727,Lactate Transport,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1283,GO:0048227,Plasma Membrane To Endosome Transport,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1284,GO:1990575,Mitochondrial L-ornithine Transmembrane Transport,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1285,GO:0009805,Coumarin Biosynthetic Process,1.4044385815162568,0.31289186009928305,0.5279449275407628,205,9
1286,GO:0016441,Posttranscriptional Gene Silencing,1.3203540999763386,0.31311072849927896,0.5279449275407628,290,12
1287,GO:0009395,Phospholipid Catabolic Process,1.467836092265943,0.3142345062447019,0.5279449275407628,131,6
1288,GO:0016104,Triterpenoid Biosynthetic Process,1.6528196219001752,0.3154982436466989,0.5279449275407628,78,4
1289,GO:0009854,Oxidative Photosynthetic Carbon Pathway,1.6528196219001752,0.3154982436466989,0.5279449275407628,78,4
1290,GO:0009435,NAD Biosynthetic Process,1.7983193277310925,0.31659284835586593,0.5279449275407628,36,2
1291,GO:0043039,TRNA Aminoacylation,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1292,GO:0060250,Germ-line Stem-cell Niche Homeostasis,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1293,GO:0019374,Galactolipid Metabolic Process,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1294,GO:0032365,Intracellular Lipid Transport,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1295,GO:0080033,Response To Nitrite,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1296,GO:0051176,Positive Regulation Of Sulfur Metabolic Process,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1297,GO:0080153,Negative Regulation Of Reductive Pentose-phosphate Cycle,2.7790342448879035,0.3204675050819864,0.5279449275407628,12,1
1298,GO:0048229,Gametophyte Development,0.6274232820951283,0.3197661944515638,0.5279449275407628,298,6
1299,GO:0009698,Phenylpropanoid Metabolic Process,0.6168331894247769,0.3213321724881876,0.5289621916344011,303,6
1300,GO:0006893,Golgi To Plasma Membrane Transport,1.6092958188799908,0.3241898379875733,0.5324376464262524,80,4
1301,GO:0006662,Glycerol Ether Metabolic Process,1.6092958188799908,0.3241898379875733,0.5324376464262524,80,4
1302,GO:0003333,Amino Acid Transmembrane Transport,1.6092958188799908,0.3241898379875733,0.5324376464262524,80,4
1303,GO:0048765,Root Hair Cell Differentiation,1.3559253778868305,0.3259877318534857,0.5349798666920701,212,9
1304,GO:0009791,Post-embryonic Development,1.3300352270846632,0.32733663421736664,0.5354970792432174,312,13
1305,GO:0060918,Auxin Transport,1.34926670287887,0.3281042144599414,0.5354970792432174,213,9
1306,GO:0090610,Bundle Sheath Cell Fate Specification,1.7469232854432095,0.3283047513864959,0.5354970792432174,37,2
1307,GO:0071369,Cellular Response To Ethylene Stimulus,1.7469232854432095,0.3283047513864959,0.5354970792432174,37,2
1308,GO:0008202,Steroid Metabolic Process,1.7469232854432095,0.3283047513864959,0.5354970792432174,37,2
1309,GO:2000013,Regulation Of Arginine Biosynthetic Process Via Ornithine,1.7469232854432095,0.3283047513864959,0.5354970792432174,37,2
1310,GO:0042304,Regulation Of Fatty Acid Biosynthetic Process,1.7469232854432095,0.3283047513864959,0.5354970792432174,37,2
1311,GO:0006225,UDP Biosynthetic Process,1.7469232854432095,0.3283047513864959,0.5354970792432174,37,2
1312,GO:0030163,Protein Catabolic Process,0.7417689418771884,0.3287653422592226,0.5358399333090148,548,13
1313,GO:0051568,Histone H3-K4 Methylation,1.4113182340048012,0.3310868040232104,0.5392129076177095,136,6
1314,GO:0010020,Chloroplast Fission,1.5680040057582776,0.3333643700956032,0.541510788898057,82,4
1315,GO:0006349,Regulation Of Gene Expression By Genetic Imprinting,0.5762214000235402,0.33347205647395306,0.541510788898057,216,4
1316,GO:0000184,"Nuclear-transcribed MRNA Catabolic Process, Nonsense-mediated Decay",0.5735110418409562,0.33350991577927064,0.541510788898057,217,4
1317,GO:0045333,Cellular Respiration,0.44917321767416646,0.3332929727779779,0.541510788898057,138,2
1318,GO:0051307,Meiotic Chromosome Separation,0.43946713055145475,0.3341002964935435,0.5420581004519963,141,2
1319,GO:0006346,DNA Methylation-dependent Heterochromatin Assembly,0.4363242071021957,0.3345922557917797,0.5424450207533398,142,2
1320,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II,0.8136281736281736,0.33562935040328284,0.5437144662097088,1078,28
1321,GO:0009958,Positive Gravitropism,1.2952842236522115,0.33590479882014884,0.5437490691944921,320,13
1322,GO:0048527,Lateral Root Development,1.1956861930371148,0.3363454843086714,0.544050896765349,718,27
1323,GO:0034052,Positive Regulation Of Plant-type Hypersensitive Response,0.5477444079975577,0.3378014595237755,0.5456819086343614,227,4
1324,GO:0000003,Reproduction,1.5481421209655546,0.33811879011643137,0.5456819086343614,83,4
1325,GO:1902290,Positive Regulation Of Defense Response To Oomycetes,1.5481421209655546,0.33811879011643137,0.5456819086343614,83,4
1326,GO:0080148,Negative Regulation Of Response To Water Deprivation,0.5452942771901275,0.33860724274141996,0.5460584020095243,228,4
1327,GO:0098609,Cell-cell Adhesion,1.6983825788379867,0.33996071191588256,0.5461831257507422,38,2
1328,GO:0019375,Galactolipid Biosynthetic Process,1.6983825788379867,0.33996071191588256,0.5461831257507422,38,2
1329,GO:0090116,C-5 Methylation Of Cytosine,1.6983825788379867,0.33996071191588256,0.5461831257507422,38,2
1330,GO:0006334,Nucleosome Assembly,0.7083531094332154,0.3397076521042629,0.5461831257507422,441,10
1331,GO:0019725,Cellular Homeostasis,1.6983825788379867,0.33996071191588256,0.5461831257507422,38,2
1332,GO:0042761,Very Long-chain Fatty Acid Biosynthetic Process,0.41552104712852883,0.34099377948628307,0.5469929423813434,149,2
1333,GO:1903527,Positive Regulation Of Membrane Tubulation,2.5474254742547426,0.34199839107768104,0.5469929423813434,13,1
1334,GO:1900386,Positive Regulation Of Flavonol Biosynthetic Process,2.5474254742547426,0.34199839107768104,0.5469929423813434,13,1
1335,GO:0010136,Ureide Catabolic Process,2.5474254742547426,0.34199839107768104,0.5469929423813434,13,1
1336,GO:1900033,Negative Regulation Of Trichome Patterning,2.5474254742547426,0.34199839107768104,0.5469929423813434,13,1
1337,GO:1900032,Regulation Of Trichome Patterning,2.5474254742547426,0.34199839107768104,0.5469929423813434,13,1
1338,GO:0010205,Photoinhibition,1.371593067296248,0.3436058623326945,0.5491535066407516,233,10
1339,GO:1900367,Positive Regulation Of Defense Response To Insect,1.270386739563626,0.3441786392002649,0.549658423797438,326,13
1340,GO:0048831,Regulation Of Shoot System Development,1.4662851575863043,0.3468307875740559,0.5534808988877551,153,7
1341,GO:0009610,Response To Symbiotic Fungus,1.1296081773541151,0.3506299877215918,0.5591268060538052,1602,57
1342,GO:0010082,Regulation Of Root Meristem Growth,1.335584952351803,0.3516353764989988,0.5603125135576005,239,10
1343,GO:0048528,Post-embryonic Root Development,1.491463083874126,0.3529863213807567,0.5620466724366215,86,4
1344,GO:0010268,Brassinosteroid Homeostasis,1.1415171606984094,0.35490049631049886,0.5646743956167045,1391,50
1345,GO:0009827,Plant-type Cell Wall Modification,0.7175445930880714,0.35797345160410515,0.5679643590041582,479,11
1346,GO:0046473,Phosphatidic Acid Metabolic Process,1.6089654877231028,0.3630725435129385,0.5679643590041582,40,2
1347,GO:0019985,Translesion Synthesis,1.6089654877231028,0.3630725435129385,0.5679643590041582,40,2
1348,GO:0030030,Cell Projection Organization,1.6089654877231028,0.3630725435129385,0.5679643590041582,40,2
1349,GO:0010184,Cytokinin Transport,1.6089654877231028,0.3630725435129385,0.5679643590041582,40,2
1350,GO:0048639,Positive Regulation Of Developmental Growth,2.3514488221805294,0.362847253173821,0.5679643590041582,14,1
1351,GO:0009852,Auxin Catabolic Process,2.3514488221805294,0.362847253173821,0.5679643590041582,14,1
1352,GO:1902750,Negative Regulation Of Cell Cycle G2/M Phase Transition,2.3514488221805294,0.362847253173821,0.5679643590041582,14,1
1353,GO:0097298,Regulation Of Nucleus Size,2.3514488221805294,0.362847253173821,0.5679643590041582,14,1
1354,GO:0031537,Regulation Of Anthocyanin Metabolic Process,2.3514488221805294,0.362847253173821,0.5679643590041582,14,1
1355,GO:0032268,Regulation Of Cellular Protein Metabolic Process,2.3514488221805294,0.362847253173821,0.5679643590041582,14,1
1356,GO:0006754,ATP Biosynthetic Process,1.6089654877231028,0.3630725435129385,0.5679643590041582,40,2
1357,GO:0071257,Cellular Response To Electrical Stimulus,2.3514488221805294,0.362847253173821,0.5679643590041582,14,1
1358,GO:0051179,Localization,2.3514488221805294,0.362847253173821,0.5679643590041582,14,1
1359,GO:1900034,Regulation Of Cellular Response To Heat,2.3514488221805294,0.362847253173821,0.5679643590041582,14,1
1360,GO:0062211,Root Regeneration,2.3514488221805294,0.362847253173821,0.5679643590041582,14,1
1361,GO:0005983,Starch Catabolic Process,1.3991132826637713,0.36046428364876837,0.5679643590041582,160,7
1362,GO:0042546,Cell Wall Biogenesis,1.2632316167710789,0.3602035325698212,0.5679643590041582,353,14
1363,GO:0035336,Long-chain Fatty-acyl-CoA Metabolic Process,1.3069887642014781,0.3599008539076689,0.5679643590041582,244,10
1364,GO:0050821,Protein Stabilization,1.3069887642014781,0.3599008539076689,0.5679643590041582,244,10
1365,GO:1900384,Regulation Of Flavonol Biosynthetic Process,1.4734805781302591,0.35812634994386033,0.5679643590041582,87,4
1366,GO:0051238,Sequestering Of Metal Ion,2.3514488221805294,0.362847253173821,0.5679643590041582,14,1
1367,GO:0009963,Positive Regulation Of Flavonoid Biosynthetic Process,1.4734805781302591,0.35812634994386033,0.5679643590041582,87,4
1368,GO:0010162,Seed Dormancy Process,0.6156905816253304,0.3673445015832315,0.5742273435997921,253,5
1369,GO:0009294,DNA Mediated Transformation,0.747687648041005,0.37192497816202763,0.5809631045742621,502,12
1370,GO:0010412,Mannan Metabolic Process,2.183468834688347,0.38303568980371594,0.5815563076517046,15,1
1371,GO:0010413,Glucuronoxylan Metabolic Process,2.183468834688347,0.38303568980371594,0.5815563076517046,15,1
