,Gene Accession,Gene Name,Ontology Term,Preferred Name,Evidence,Network URL
7981,TRAESCS3A02G138300,SBT3.2,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G138300&keyword=%22TO:0000276%22
7982,TRAESCS7A02G118300,SBT3.4,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G118300&keyword=%22TO:0000276%22
7983,TRAESCS7D02G113800,SBT3.7,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G113800&keyword=%22TO:0000276%22
7984,TRAESCS7B02G015100,SBT3.9,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G015100&keyword=%22TO:0000276%22
7985,TRAESCS5A02G515400,SCE1,TO_0000276,drought tolerance,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5A02G515400&keyword=%22TO:0000276%22
7986,TRAESCS7B02G077800,SCL11,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7B02G077800&keyword=%22TO:0000276%22
7987,TRAESCS7D02G174100,SCL14,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G174100&keyword=%22TO:0000276%22
7988,TRAESCS4D02G136300,SCL14,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G136300&keyword=%22TO:0000276%22
7989,TRAESCS6B02G261700,SCPL34,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G261700&keyword=%22TO:0000276%22
7990,TRAESCS2A02G211300,SD113,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G211300&keyword=%22TO:0000276%22
7991,TRAESCS2A02G211900,SD17,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G211900&keyword=%22TO:0000276%22
7992,TRAESCS3B02G332700,SDP1,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G332700&keyword=%22TO:0000276%22
7993,TRAESCS1A02G383700,SDR,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G383700&keyword=%22TO:0000276%22
7994,TRAESCSU02G240500,SFR2,TO_0000276,drought tolerance,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCSU02G240500&keyword=%22TO:0000276%22
7995,TRAESCS6D02G241700,SHT,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6D02G241700&keyword=%22TO:0000276%22
7996,TRAESCS1B02G456200,SLAH2,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G456200&keyword=%22TO:0000276%22
7997,TRAESCS1D02G433200,SLAH2,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G433200&keyword=%22TO:0000276%22
7998,TRAESCS4D02G083500,SLP2,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G083500&keyword=%22TO:0000276%22
7999,TRAESCS4A02G230500,SLP2,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G230500&keyword=%22TO:0000276%22
8000,TRAESCS2D02G544600,SOBER1,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2D02G544600&keyword=%22TO:0000276%22
8001,TRAESCS1A02G088600,SPP2,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G088600&keyword=%22TO:0000276%22
8002,TRAESCS1D02G090000,SPP2,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G090000&keyword=%22TO:0000276%22
8003,TRAESCS5B02G557500,SRO1,TO_0000276,drought tolerance,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G557500&keyword=%22TO:0000276%22
8004,TRAESCS3B02G120300,STP3,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3B02G120300&keyword=%22TO:0000276%22
8005,TRAESCS3A02G102800,STP3,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G102800&keyword=%22TO:0000276%22
8006,TRAESCS5B02G228500,SULTR1;2,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5B02G228500&keyword=%22TO:0000276%22
8007,TRAESCS6B02G187200,TBL19,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6B02G187200&keyword=%22TO:0000276%22
8008,TRAESCS3A02G140100,TCP3,TO_0000276,drought tolerance,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS3A02G140100&keyword=%22TO:0000276%22
8009,TRAESCS4D02G145400,TCTP1,TO_0000276,drought tolerance,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4D02G145400&keyword=%22TO:0000276%22
8010,TRAESCS4A02G169100,TCTP1,TO_0000276,drought tolerance,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4A02G169100&keyword=%22TO:0000276%22
8011,TRAESCS4B02G310900,TIP1-2,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS4B02G310900&keyword=%22TO:0000276%22
8012,TRAESCS7A02G331300,TIP2-1,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7A02G331300&keyword=%22TO:0000276%22
8013,TRAESCS7D02G339600,TIP2-1,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS7D02G339600&keyword=%22TO:0000276%22
8014,TRAESCS1A02G298900,TOL7,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G298900&keyword=%22TO:0000276%22
8015,TRAESCS6A02G301800,TPPD,TO_0000276,drought tolerance,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS6A02G301800&keyword=%22TO:0000276%22
8016,TRAESCS5D02G200800,TPPJ,TO_0000276,drought tolerance,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS5D02G200800&keyword=%22TO:0000276%22
8017,TRAESCS1A02G006000,TRAESCS1A02G006000,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G006000&keyword=%22TO:0000276%22
8018,TRAESCS1A02G016100,TRAESCS1A02G016100,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G016100&keyword=%22TO:0000276%22
8019,TRAESCS1A02G050200,TRAESCS1A02G050200,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G050200&keyword=%22TO:0000276%22
8020,TRAESCS1A02G069500,TRAESCS1A02G069500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G069500&keyword=%22TO:0000276%22
8021,TRAESCS1A02G070400,TRAESCS1A02G070400,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G070400&keyword=%22TO:0000276%22
8022,TRAESCS1A02G078400,TRAESCS1A02G078400,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G078400&keyword=%22TO:0000276%22
8023,TRAESCS1A02G078600,TRAESCS1A02G078600,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G078600&keyword=%22TO:0000276%22
8024,TRAESCS1A02G079500,TRAESCS1A02G079500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G079500&keyword=%22TO:0000276%22
8025,TRAESCS1A02G088300,TRAESCS1A02G088300,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G088300&keyword=%22TO:0000276%22
8026,TRAESCS1A02G093500,TRAESCS1A02G093500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G093500&keyword=%22TO:0000276%22
8027,TRAESCS1A02G149700,TRAESCS1A02G149700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G149700&keyword=%22TO:0000276%22
8028,TRAESCS1A02G157500,TRAESCS1A02G157500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G157500&keyword=%22TO:0000276%22
8029,TRAESCS1A02G239500,TRAESCS1A02G239500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G239500&keyword=%22TO:0000276%22
8030,TRAESCS1A02G251900,TRAESCS1A02G251900,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G251900&keyword=%22TO:0000276%22
8031,TRAESCS1A02G328800,TRAESCS1A02G328800,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G328800&keyword=%22TO:0000276%22
8032,TRAESCS1A02G351300,TRAESCS1A02G351300,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G351300&keyword=%22TO:0000276%22
8033,TRAESCS1A02G384300,TRAESCS1A02G384300,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G384300&keyword=%22TO:0000276%22
8034,TRAESCS1A02G386500,TRAESCS1A02G386500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G386500&keyword=%22TO:0000276%22
8035,TRAESCS1A02G414700,TRAESCS1A02G414700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1A02G414700&keyword=%22TO:0000276%22
8036,TRAESCS1B02G066500,TRAESCS1B02G066500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G066500&keyword=%22TO:0000276%22
8037,TRAESCS1B02G066600,TRAESCS1B02G066600,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G066600&keyword=%22TO:0000276%22
8038,TRAESCS1B02G194300,TRAESCS1B02G194300,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G194300&keyword=%22TO:0000276%22
8039,TRAESCS1B02G194700,TRAESCS1B02G194700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G194700&keyword=%22TO:0000276%22
8040,TRAESCS1B02G276500,TRAESCS1B02G276500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G276500&keyword=%22TO:0000276%22
8041,TRAESCS1B02G315700,TRAESCS1B02G315700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G315700&keyword=%22TO:0000276%22
8042,TRAESCS1B02G323100,TRAESCS1B02G323100,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G323100&keyword=%22TO:0000276%22
8043,TRAESCS1B02G361200,TRAESCS1B02G361200,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G361200&keyword=%22TO:0000276%22
8044,TRAESCS1B02G366300,TRAESCS1B02G366300,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G366300&keyword=%22TO:0000276%22
8045,TRAESCS1B02G368000,TRAESCS1B02G368000,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G368000&keyword=%22TO:0000276%22
8046,TRAESCS1B02G375400,TRAESCS1B02G375400,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G375400&keyword=%22TO:0000276%22
8047,TRAESCS1B02G401700,TRAESCS1B02G401700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G401700&keyword=%22TO:0000276%22
8048,TRAESCS1B02G413900,TRAESCS1B02G413900,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G413900&keyword=%22TO:0000276%22
8049,TRAESCS1B02G423600,TRAESCS1B02G423600,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G423600&keyword=%22TO:0000276%22
8050,TRAESCS1B02G434400,TRAESCS1B02G434400,TO_0000276,drought tolerance,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G434400&keyword=%22TO:0000276%22
8051,TRAESCS1B02G444700,TRAESCS1B02G444700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G444700&keyword=%22TO:0000276%22
8052,TRAESCS1B02G465000,TRAESCS1B02G465000,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G465000&keyword=%22TO:0000276%22
8053,TRAESCS1B02G465000,TRAESCS1B02G465000,TO_0000276,drought tolerance,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1B02G465000&keyword=%22TO:0000276%22
8054,TRAESCS1D02G051500,TRAESCS1D02G051500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G051500&keyword=%22TO:0000276%22
8055,TRAESCS1D02G052500,TRAESCS1D02G052500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G052500&keyword=%22TO:0000276%22
8056,TRAESCS1D02G072900,TRAESCS1D02G072900,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G072900&keyword=%22TO:0000276%22
8057,TRAESCS1D02G083700,TRAESCS1D02G083700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G083700&keyword=%22TO:0000276%22
8058,TRAESCS1D02G089900,TRAESCS1D02G089900,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G089900&keyword=%22TO:0000276%22
8059,TRAESCS1D02G259700,TRAESCS1D02G259700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G259700&keyword=%22TO:0000276%22
8060,TRAESCS1D02G265800,TRAESCS1D02G265800,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G265800&keyword=%22TO:0000276%22
8061,TRAESCS1D02G294400,TRAESCS1D02G294400,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G294400&keyword=%22TO:0000276%22
8062,TRAESCS1D02G356300,TRAESCS1D02G356300,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G356300&keyword=%22TO:0000276%22
8063,TRAESCS1D02G391900,TRAESCS1D02G391900,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G391900&keyword=%22TO:0000276%22
8064,TRAESCS1D02G392500,TRAESCS1D02G392500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G392500&keyword=%22TO:0000276%22
8065,TRAESCS1D02G403100,TRAESCS1D02G403100,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G403100&keyword=%22TO:0000276%22
8066,TRAESCS1D02G403500,TRAESCS1D02G403500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G403500&keyword=%22TO:0000276%22
8067,TRAESCS1D02G412600,TRAESCS1D02G412600,TO_0000276,drought tolerance,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G412600&keyword=%22TO:0000276%22
8068,TRAESCS1D02G439200,TRAESCS1D02G439200,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G439200&keyword=%22TO:0000276%22
8069,TRAESCS1D02G439200,TRAESCS1D02G439200,TO_0000276,drought tolerance,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G439200&keyword=%22TO:0000276%22
8070,TRAESCS1D02G439300,TRAESCS1D02G439300,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G439300&keyword=%22TO:0000276%22
8071,TRAESCS1D02G439300,TRAESCS1D02G439300,TO_0000276,drought tolerance,TM_1-0,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS1D02G439300&keyword=%22TO:0000276%22
8072,TRAESCS2A02G012500,TRAESCS2A02G012500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G012500&keyword=%22TO:0000276%22
8073,TRAESCS2A02G019400,TRAESCS2A02G019400,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G019400&keyword=%22TO:0000276%22
8074,TRAESCS2A02G027400,TRAESCS2A02G027400,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G027400&keyword=%22TO:0000276%22
8075,TRAESCS2A02G027700,TRAESCS2A02G027700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G027700&keyword=%22TO:0000276%22
8076,TRAESCS2A02G027800,TRAESCS2A02G027800,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G027800&keyword=%22TO:0000276%22
8077,TRAESCS2A02G028000,TRAESCS2A02G028000,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G028000&keyword=%22TO:0000276%22
8078,TRAESCS2A02G030700,TRAESCS2A02G030700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G030700&keyword=%22TO:0000276%22
8079,TRAESCS2A02G107200,TRAESCS2A02G107200,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G107200&keyword=%22TO:0000276%22
8080,TRAESCS2A02G107500,TRAESCS2A02G107500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G107500&keyword=%22TO:0000276%22
8081,TRAESCS2A02G107700,TRAESCS2A02G107700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G107700&keyword=%22TO:0000276%22
8082,TRAESCS2A02G142200,TRAESCS2A02G142200,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G142200&keyword=%22TO:0000276%22
8083,TRAESCS2A02G156300,TRAESCS2A02G156300,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G156300&keyword=%22TO:0000276%22
8084,TRAESCS2A02G309700,TRAESCS2A02G309700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G309700&keyword=%22TO:0000276%22
8085,TRAESCS2A02G318100,TRAESCS2A02G318100,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G318100&keyword=%22TO:0000276%22
8086,TRAESCS2A02G318300,TRAESCS2A02G318300,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G318300&keyword=%22TO:0000276%22
8087,TRAESCS2A02G371700,TRAESCS2A02G371700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G371700&keyword=%22TO:0000276%22
8088,TRAESCS2A02G374600,TRAESCS2A02G374600,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G374600&keyword=%22TO:0000276%22
8089,TRAESCS2A02G396900,TRAESCS2A02G396900,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G396900&keyword=%22TO:0000276%22
8090,TRAESCS2A02G410000,TRAESCS2A02G410000,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G410000&keyword=%22TO:0000276%22
8091,TRAESCS2A02G420700,TRAESCS2A02G420700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G420700&keyword=%22TO:0000276%22
8092,TRAESCS2A02G429700,TRAESCS2A02G429700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G429700&keyword=%22TO:0000276%22
8093,TRAESCS2A02G443600,TRAESCS2A02G443600,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G443600&keyword=%22TO:0000276%22
8094,TRAESCS2A02G461100,TRAESCS2A02G461100,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G461100&keyword=%22TO:0000276%22
8095,TRAESCS2A02G484500,TRAESCS2A02G484500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G484500&keyword=%22TO:0000276%22
8096,TRAESCS2A02G490700,TRAESCS2A02G490700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G490700&keyword=%22TO:0000276%22
8097,TRAESCS2A02G491500,TRAESCS2A02G491500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G491500&keyword=%22TO:0000276%22
8098,TRAESCS2A02G491600,TRAESCS2A02G491600,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G491600&keyword=%22TO:0000276%22
8099,TRAESCS2A02G516500,TRAESCS2A02G516500,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G516500&keyword=%22TO:0000276%22
8100,TRAESCS2A02G516700,TRAESCS2A02G516700,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G516700&keyword=%22TO:0000276%22
8101,TRAESCS2A02G516800,TRAESCS2A02G516800,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G516800&keyword=%22TO:0000276%22
8102,TRAESCS2A02G533800,TRAESCS2A02G533800,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G533800&keyword=%22TO:0000276%22
8103,TRAESCS2A02G539100,TRAESCS2A02G539100,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G539100&keyword=%22TO:0000276%22
8104,TRAESCS2A02G539300,TRAESCS2A02G539300,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G539300&keyword=%22TO:0000276%22
8105,TRAESCS2A02G541800,TRAESCS2A02G541800,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G541800&keyword=%22TO:0000276%22
8106,TRAESCS2A02G542100,TRAESCS2A02G542100,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G542100&keyword=%22TO:0000276%22
8107,TRAESCS2A02G542400,TRAESCS2A02G542400,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G542400&keyword=%22TO:0000276%22
8108,TRAESCS2A02G553500,TRAESCS2A02G553500,TO_0000276,drought tolerance,TM_1-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G553500&keyword=%22TO:0000276%22
8109,TRAESCS2A02G565400,TRAESCS2A02G565400,TO_0000276,drought tolerance,TM_0-1,https://knetminer.com/ws/wheatknet/genepage?list=TRAESCS2A02G565400&keyword=%22TO:0000276%22
